country,country_code,year,account_pct,bank_account_pct,mobile_account_pct
Afghanistan,AFG,2014,0.099610012,0.099610012,0.003044038
Argentina,ARG,2014,0.501972945,0.501972945,0.004323196
Armenia,ARM,2014,0.176690647,0.172399639,0.006578374
Bangladesh,BGD,2014,0.309908189,0.291421029,0.026917143
Benin,BEN,2014,0.166208335,0.159799342,0.020227271
Bolivia,BOL,2014,0.417967196,0.407108203,0.027771435
Botswana,BWA,2014,0.519645703,0.492435843,0.207515244
Brazil,BRA,2014,0.681231585,0.681231585,0.008577455
Burkina Faso,BFA,2014,0.143575961,0.134244859,0.030809696
Burundi,BDI,2014,0.071057586,0.069434607,0.007463846
Cambodia,KHM,2014,0.221652658,0.125564942,0.132945547
Cameroon,CMR,2014,0.121777347,0.113510369,0.017966049
Chad,TCD,2014,0.124333451,0.076994981,0.057501066
Chile,CHL,2014,0.632588778,0.632107562,0.037898508
Colombia,COL,2014,0.389990168,0.383533374,0.02212442
"Congo, Dem. Rep.",COD,2014,0.174769844,0.10907591,0.092086641
"Congo, Rep.",COG,2014,0.170695977,0.166836554,0.01985446
Cote d'Ivoire,CIV,2014,0.343220227,0.151362557,0.242613766
Dominican Republic,DOM,2014,0.540909896,0.53986396,0.023180556
"Egypt, Arab Rep.",EGY,2014,0.14126797,0.13651753,0.011449442
El Salvador,SLV,2014,0.367197118,0.346347202,0.045567878
Ethiopia,ETH,2014,0.217915817,0.217915817,0.000278949
Gabon,GAB,2014,0.330141832,0.301545536,0.066484249
Ghana,GHA,2014,0.405057942,0.346183758,0.130065504
Guatemala,GTM,2014,0.413492185,0.407867284,0.017702767
Guinea,GIN,2014,0.069600173,0.061701273,0.014732857
Haiti,HTI,2014,0.188586778,0.174960995,0.037826898
Honduras,HND,2014,0.314863604,0.300436578,0.034087009
India,IND,2014,0.5314155,0.527538087,0.023522101
Indonesia,IDN,2014,0.360589893,0.359473605,0.004496315
"Iran, Islamic Rep.",IRN,2014,0.922802533,0.921752207,0.044956916
Jamaica,JAM,2014,0.78458207,0.783459619,0.009165031
Jordan,JOR,2014,0.246159099,0.246159099,0.004686658
Kenya,KEN,2014,0.746578329,0.552055402,0.583926337
Lebanon,LBN,2014,0.469271357,0.469271357,0.006707376
Madagascar,MDG,2014,0.085513387,0.057274886,0.043560187
Malawi,MWI,2014,0.180924196,0.161356668,0.038441009
Malaysia,MYS,2014,0.806746218,0.806746218,0.028302111
Mali,MLI,2014,0.200760415,0.132534052,0.116424546
Mauritania,MRT,2014,0.228658822,0.204453831,0.06480396
Mauritius,MUS,2014,0.822082722,0.822082722,0.008643314
Mexico,MEX,2014,0.391408432,0.386953463,0.034240299
Mongolia,MNG,2014,0.918217819,0.918217819,0.049979871
Myanmar,MMR,2014,0.22784195,0.226204029,0.001637921
Namibia,NAM,2014,0.588338977,0.580632429,0.103590939
Nepal,NPL,2014,0.338013509,0.338013509,0.003360386
Nicaragua,NIC,2014,0.19438484,0.188548055,0.010537743
Niger,NER,2014,0.067065881,0.034900444,0.038526655
Nigeria,NGA,2014,0.444419847,0.441732003,0.022949613
Pakistan,PAK,2014,0.130361911,0.087061384,0.057997994
Panama,PAN,2014,0.436621402,0.43403554,0.015579504
Peru,PER,2014,0.28975232,0.28975232,0
Philippines,PHL,2014,0.312858339,0.280657249,0.042258738
Romania,ROU,2014,0.608371569,0.607945378,0.00462934
Rwanda,RWA,2014,0.421169126,0.381448873,0.180976852
Senegal,SEN,2014,0.154245721,0.119218113,0.061883609
Sierra Leone,SLE,2014,0.155800105,0.141488477,0.044523879
Singapore,SGP,2014,0.963525998,0.963525998,0.061494599
Somalia,SOM,2014,0.386603281,0.078557174,0.370659137
South Africa,ZAF,2014,0.703174555,0.687672342,0.144281802
Sri Lanka,LKA,2014,0.826913823,0.826913823,0.000766368
Tajikistan,TJK,2014,0.114592329,0.114592329,0
Tanzania,TZA,2014,0.397794763,0.190412307,0.323586983
Thailand,THA,2014,0.781365538,0.781365538,0.013012658
Togo,TGO,2014,0.18251463,0.17614923,0.014100388
Tunisia,TUN,2014,0.274323115,0.272632283,0.006187012
Turkiye,TUR,2014,0.566774866,0.565125673,0.008081998
Uganda,UGA,2014,0.444471544,0.277834243,0.351003784
United Arab Emirates,ARE,2014,0.837433269,0.832043162,0.114909874
Uruguay,URY,2014,0.455857273,0.453554098,0.012334332
"Venezuela, RB",VEN,2014,0.570263255,0.568573446,0.029790692
Viet Nam,VNM,2014,0.309509468,0.308643549,0.004965069
Zambia,ZMB,2014,0.356448713,0.312924169,0.121143072
Zimbabwe,ZWE,2014,0.323892494,0.171894919,0.215955208
Afghanistan,AFG,2017,0.148933122,0.145470839,0.009138161
Albania,ALB,2017,0.400151702,0.393175046,0.02377762
Argentina,ARG,2017,0.487084867,0.479166929,0.024161674
Armenia,ARM,2017,0.477590178,0.453288188,0.09755307
Bangladesh,BGD,2017,0.50046913,0.409726485,0.212459589
Benin,BEN,2017,0.384892214,0.318845146,0.180938376
Bolivia,BOL,2017,0.544050565,0.512075036,0.071193898
Botswana,BWA,2017,0.510324508,0.448283061,0.243783067
Brazil,BRA,2017,0.700439481,0.700439481,0.048365306
Burkina Faso,BFA,2017,0.431599923,0.233405272,0.330227985
Cambodia,KHM,2017,0.216717841,0.178021689,0.056595087
Cameroon,CMR,2017,0.345907909,0.268667702,0.151378299
Chad,TCD,2017,0.217591927,0.087534968,0.152334098
Chile,CHL,2017,0.743492432,0.738367048,0.18670815
Colombia,COL,2017,0.457592285,0.448889825,0.047374512
"Congo, Dem. Rep.",COD,2017,0.25825675,0.149951964,0.160963406
"Congo, Rep.",COG,2017,0.260927488,0.232579674,0.062384391
Cote d'Ivoire,CIV,2017,0.413309552,0.147665969,0.340531734
Dominican Republic,DOM,2017,0.56239191,0.547829503,0.038946795
Ecuador,ECU,2017,0.512460172,0.508677729,0.029369748
"Egypt, Arab Rep.",EGY,2017,0.327843607,0.320713584,0.017920163
El Salvador,SLV,2017,0.303529471,0.293357529,0.035496148
Ethiopia,ETH,2017,0.348275699,0.348275699,0.003159289
Gabon,GAB,2017,0.586019984,0.339846588,0.435779884
Georgia,GEO,2017,0.612304463,0.612304463,0.022010216
Ghana,GHA,2017,0.577175264,0.422841658,0.389477818
Guatemala,GTM,2017,0.441070072,0.435352906,0.02126406
Guinea,GIN,2017,0.23486035,0.146278775,0.137804687
Haiti,HTI,2017,0.326211865,0.281889494,0.135171894
Honduras,HND,2017,0.453429696,0.429444273,0.061960126
India,IND,2017,0.798753285,0.798401862,0.019945431
Indonesia,IDN,2017,0.488574509,0.483920589,0.031239157
"Iran, Islamic Rep.",IRN,2017,0.939819167,0.933562762,0.262966091
Iraq,IRQ,2017,0.226651525,0.203255182,0.042147556
Jordan,JOR,2017,0.424930235,0.420827774,0.010609684
Kenya,KEN,2017,0.815675646,0.557179517,0.729316807
Kyrgyz Republic,KGZ,2017,0.399420035,0.382831645,0.031068763
Lesotho,LSO,2017,0.455638157,0.333214801,0.276418432
Liberia,LBR,2017,0.357138397,0.215834358,0.208433919
Madagascar,MDG,2017,0.178678713,0.095696692,0.120553027
Malawi,MWI,2017,0.337139337,0.22991285,0.203028317
Malaysia,MYS,2017,0.853437476,0.851300292,0.108763332
Maldives,MDV,2017,0.795464095,0.794449714,0.233007872
Mali,MLI,2017,0.354166789,0.18153943,0.243976486
Mauritania,MRT,2017,0.208725063,0.190310601,0.04012378
Mauritius,MUS,2017,0.898425267,0.894947191,0.056269371
Mexico,MEX,2017,0.360417667,0.346219739,0.053232777
Mongolia,MNG,2017,0.929711716,0.929711716,0.218971478
Morocco,MAR,2017,0.286444592,0.284105744,0.006392115
Mozambique,MOZ,2017,0.416701038,0.330030018,0.218668208
Myanmar,MMR,2017,0.25992298,0.256092444,0.006904999
Namibia,NAM,2017,0.806334991,0.773441947,0.434294697
Nicaragua,NIC,2017,0.308619915,0.28432834,0.039274168
Niger,NER,2017,0.15523245,0.09516152,0.087172383
Nigeria,NGA,2017,0.396668587,0.394054476,0.056061652
Pakistan,PAK,2017,0.212932449,0.180493842,0.068855579
Panama,PAN,2017,0.464942617,0.4582204,0.035031686
Paraguay,PRY,2017,0.486468607,0.310738919,0.28881767
Peru,PER,2017,0.42603181,0.4219042,0.026341662
Philippines,PHL,2017,0.344984076,0.31797071,0.04521299
Romania,ROU,2017,0.577518052,0.576390744,0.029901696
Rwanda,RWA,2017,0.500197937,0.366573707,0.311146415
Senegal,SEN,2017,0.423440154,0.203567182,0.317980906
Sierra Leone,SLE,2017,0.198087606,0.123869678,0.110186137
Singapore,SGP,2017,0.97931171,0.978122879,0.09548008
South Africa,ZAF,2017,0.692184942,0.674369196,0.190168459
Sri Lanka,LKA,2017,0.736464608,0.735915248,0.024207601
Tanzania,TZA,2017,0.46751564,0.209722324,0.385380307
Thailand,THA,2017,0.815940009,0.809575031,0.082568594
Togo,TGO,2017,0.452893519,0.340679411,0.214573758
Tunisia,TUN,2017,0.369065672,0.36816438,0.020371898
Turkiye,TUR,2017,0.685903081,0.676600284,0.164119521
Uganda,UGA,2017,0.591991512,0.328440546,0.505812429
United Arab Emirates,ARE,2017,0.882103911,0.873908545,0.213317966
"Venezuela, RB",VEN,2017,0.734945071,0.732206532,0.109703829
Viet Nam,VNM,2017,0.30795793,0.300235432,0.034995007
Zambia,ZMB,2017,0.458632575,0.358300358,0.278423918
Zimbabwe,ZWE,2017,0.552851376,0.281799819,0.485816322
Afghanistan,AFG,2021,0.096538218,0.096538218,0
Argentina,ARG,2021,0.716270859,0.663254395,0.350841379
Armenia,ARM,2021,0.553477333,0.522469373,0.167427431
Bangladesh,BGD,2021,0.528060649,0.376861865,0.290057918
Benin,BEN,2021,0.486055301,0.237882556,0.366837175
Bolivia,BOL,2021,0.68885446,0.679649645,0.129542215
Botswana,BWA,2022,0.587631963,0.498797003,0.365681329
Brazil,BRA,2021,0.840357459,0.835631888,0.269601254
Burkina Faso,BFA,2021,0.361085343,0.210526432,0.246651698
Cambodia,KHM,2021,0.333949916,0.325966339,0.065982333
Cameroon,CMR,2021,0.51654813,0.235348523,0.424330278
Chad,TCD,2022,0.236513334,0.183170383,0.120867652
Colombia,COL,2021,0.597159079,0.559431464,0.217662657
Comoros,COM,2022,0.342501735,0.305175093,0.077259066
"Congo, Dem. Rep.",COD,2022,0.274411308,0.096274916,0.226761835
"Congo, Rep.",COG,2021,0.471421558,0.181228885,0.367774409
Cote d'Ivoire,CIV,2021,0.507622911,0.205734957,0.403959431
Dominican Republic,DOM,2021,0.512980113,0.49546077,0.075716879
"Egypt, Arab Rep.",EGY,2021,0.274440057,0.26098911,0.02915438
El Salvador,SLV,2021,0.358453551,0.307094211,0.109182215
Eswatini,SWZ,2022,0.66175801,0.384701269,0.567443942
Ethiopia,ETH,2022,0.464800688,0.460486468,0.046384017
Gabon,GAB,2021,0.660899713,0.275526988,0.574777732
"Gambia, The",GMB,2022,0.330110184,0.313944839,0.03745625
Georgia,GEO,2021,0.704986886,0.704718533,0.082312009
Ghana,GHA,2021,0.682303948,0.391966216,0.596879304
Guatemala,GTM,2022,0.369778819,0.348501939,0.052358035
Guinea,GIN,2021,0.304403355,0.137707459,0.215100208
Honduras,HND,2021,0.378497022,0.338765086,0.088682307
India,IND,2021,0.775291371,0.773020511,0.104396875
Indonesia,IDN,2021,0.517553241,0.505058459,0.092923176
"Iran, Islamic Rep.",IRN,2021,0.899846708,0.896203731,0.123863508
Iraq,IRQ,2021,0.185652818,0.157623938,0.04805505
Jamaica,JAM,2021,0.733003615,0.72670044,0.126601306
Jordan,JOR,2021,0.471196643,0.433539459,0.106597836
Kenya,KEN,2021,0.791951576,0.505732474,0.686586916
Kyrgyz Republic,KGZ,2021,0.45094844,0.409704875,0.114294363
Lao PDR,LAO,2021,0.37320029,0.37320029,0.054799821
Lesotho,LSO,2022,0.636349094,0.443659163,0.458779246
Liberia,LBR,2021,0.516311458,0.285893414,0.362960666
Madagascar,MDG,2022,0.262978246,0.139970191,0.190270988
Malawi,MWI,2021,0.427078089,0.202217056,0.343476874
Malaysia,MYS,2021,0.883748841,0.88165342,0.279788583
Mali,MLI,2021,0.435009858,0.28442909,0.293780615
Mauritania,MRT,2022,0.234559362,0.203959785,0.101619569
Mauritius,MUS,2021,0.905263444,0.899558713,0.158956646
Mexico,MEX,2022,0.489714754,0.462440813,0.181400816
Mongolia,MNG,2021,0.984550191,0.981655966,0.588124931
Morocco,MAR,2021,0.443728342,0.422393377,0.062719723
Mozambique,MOZ,2021,0.494927479,0.386349227,0.29376595
Myanmar,MMR,2021,0.477910291,0.361433583,0.290307042
Namibia,NAM,2021,0.713463883,0.655741645,0.426246853
Nepal,NPL,2021,0.540026923,0.528020712,0.060919077
Nicaragua,NIC,2021,0.260328025,0.231914224,0.065580785
Niger,NER,2022,0.116855913,0.085496778,0.053773763
Nigeria,NGA,2021,0.453166327,0.451398256,0.086502092
Pakistan,PAK,2021,0.209806311,0.162881986,0.085374063
Paraguay,PRY,2021,0.544199771,0.270838267,0.377008071
Peru,PER,2021,0.574978561,0.562603056,0.143447853
Philippines,PHL,2021,0.513717639,0.459843281,0.217389093
Russian Federation,RUS,2021,0.897193266,0.88708071,0.329383356
Senegal,SEN,2021,0.559644071,0.281348261,0.448898718
Sierra Leone,SLE,2021,0.288466045,0.137777879,0.190402143
Singapore,SGP,2021,0.975498512,0.97189493,0.306042672
South Africa,ZAF,2021,0.85378112,0.841121969,0.365653075
South Sudan,SSD,2021,0.058314075,0.05482994,0.00849857
Sri Lanka,LKA,2021,0.892707132,0.889256158,0.031264218
Tajikistan,TJK,2021,0.394881618,0.389031633,0.020897526
Tanzania,TZA,2021,0.524333347,0.233210156,0.44579487
Thailand,THA,2021,0.955769973,0.941462112,0.59999888
Togo,TGO,2021,0.496056349,0.249001487,0.364808073
Tunisia,TUN,2021,0.368532365,0.357118626,0.037122092
Turkiye,TUR,2021,0.740916613,0.733663266,0.182842014
Uganda,UGA,2021,0.659140111,0.365607928,0.537962366
United Arab Emirates,ARE,2021,0.85742193,0.84560726,0.132578892
"Venezuela, RB",VEN,2021,0.843948009,0.840336735,0.303109094
Viet Nam,VNM,2022,0.562657536,0.560644954,0.164659469
West Bank and Gaza,PSE,2021,0.336425509,0.331804059,0.023281278
Zambia,ZMB,2021,0.485218873,0.238444619,0.41631284
Zimbabwe,ZWE,2021,0.597459293,0.292496947,0.506324444
Botswana,BWA,2014,0.552344995,0.526607091,0.220627524
Botswana,BWA,2014,0.487371206,0.458708512,0.194573304
Cambodia,KHM,2014,0.242890406,0.149430781,0.139193326
Cambodia,KHM,2014,0.204976335,0.106824987,0.128039662
Cote d'Ivoire,CIV,2014,0.3920249,0.181196162,0.282634974
Cote d'Ivoire,CIV,2014,0.291605831,0.119811407,0.200288506
Ghana,GHA,2014,0.416712364,0.352722441,0.142126782
Ghana,GHA,2014,0.393773071,0.33985241,0.118386678
Kenya,KEN,2014,0.786579036,0.58916422,0.623527832
Kenya,KEN,2014,0.711344796,0.51936911,0.549044438
Mali,MLI,2014,0.256376898,0.160681239,0.143830444
Mali,MLI,2014,0.146888661,0.105269863,0.089878391
Namibia,NAM,2014,0.6112337,0.603225043,0.125339859
Namibia,NAM,2014,0.567664063,0.560230335,0.083950736
Rwanda,RWA,2014,0.490436314,0.45928263,0.201063627
Rwanda,RWA,2014,0.35321945,0.305095571,0.161272142
South Africa,ZAF,2014,0.702676028,0.687695588,0.150296174
South Africa,ZAF,2014,0.703621796,0.687651486,0.138886155
Tanzania,TZA,2014,0.454474805,0.210667207,0.383763571
Tanzania,TZA,2014,0.34334138,0.170953116,0.265774416
Uganda,UGA,2014,0.523556579,0.324835468,0.412346692
Uganda,UGA,2014,0.366332838,0.231395434,0.290394904
United Arab Emirates,ARE,2014,0.899819823,0.89760502,0.121966558
United Arab Emirates,ARE,2014,0.676806201,0.663240616,0.096740983
Zambia,ZMB,2014,0.381350851,0.329437688,0.148536151
Zambia,ZMB,2014,0.332477692,0.297028107,0.094774249
Zimbabwe,ZWE,2014,0.359539033,0.191269174,0.242077383
Zimbabwe,ZWE,2014,0.289797183,0.153363772,0.190969791
Bangladesh,BGD,2017,0.64586155,0.502418236,0.324719047
Bangladesh,BGD,2017,0.358363454,0.319130126,0.10273787
Benin,BEN,2017,0.486232072,0.410673755,0.246091235
Benin,BEN,2017,0.285858877,0.229106578,0.117268411
Botswana,BWA,2017,0.56210248,0.494085332,0.291026011
Botswana,BWA,2017,0.467885174,0.410741656,0.205060827
Burkina Faso,BFA,2017,0.51280953,0.263018988,0.418080486
Burkina Faso,BFA,2017,0.344989351,0.201822052,0.236532724
Cameroon,CMR,2017,0.39244455,0.311152142,0.170096559
Cameroon,CMR,2017,0.300303702,0.227034505,0.133035088
Chile,CHL,2017,0.777538707,0.773949374,0.214932626
Chile,CHL,2017,0.712737912,0.706224989,0.16121255
"Congo, Dem. Rep.",COD,2017,0.273890965,0.155822075,0.186024071
"Congo, Dem. Rep.",COD,2017,0.242188233,0.143918787,0.13520658
Cote d'Ivoire,CIV,2017,0.465971047,0.193169235,0.378876735
Cote d'Ivoire,CIV,2017,0.355649787,0.097843843,0.298547288
Gabon,GAB,2017,0.638023464,0.383640987,0.462588735
Gabon,GAB,2017,0.537041267,0.298599474,0.41053036
Ghana,GHA,2017,0.617916792,0.462903714,0.442139267
Ghana,GHA,2017,0.537234204,0.383566721,0.337851034
Guinea,GIN,2017,0.272642091,0.157583505,0.17628718
Guinea,GIN,2017,0.196709747,0.134863677,0.098946492
Haiti,HTI,2017,0.353547214,0.293041055,0.158697161
Haiti,HTI,2017,0.300456131,0.271382343,0.11300607
"Iran, Islamic Rep.",IRN,2017,0.964517638,0.954692636,0.307472163
"Iran, Islamic Rep.",IRN,2017,0.916112579,0.913281457,0.220247368
Kenya,KEN,2017,0.858360953,0.654957921,0.768989866
Kenya,KEN,2017,0.777463652,0.469648044,0.693801386
Lesotho,LSO,2017,0.446041833,0.336576848,0.242706826
Lesotho,LSO,2017,0.464600602,0.330074832,0.307903238
Liberia,LBR,2017,0.436553981,0.294253395,0.234758832
Liberia,LBR,2017,0.281620038,0.141263643,0.18340087
Malawi,MWI,2017,0.379421113,0.287900215,0.22830072
Malawi,MWI,2017,0.298454896,0.176859051,0.17990609
Malaysia,MYS,2017,0.879162882,0.87860812,0.12792343
Malaysia,MYS,2017,0.824785367,0.820885732,0.087423447
Maldives,MDV,2017,0.854688375,0.85255418,0.278511206
Maldives,MDV,2017,0.741815888,0.741815888,0.191788761
Mali,MLI,2017,0.454575969,0.267679737,0.291173879
Mali,MLI,2017,0.257119213,0.098283017,0.198359216
Mongolia,MNG,2017,0.908124422,0.908124422,0.226514557
Mongolia,MNG,2017,0.949537949,0.949537949,0.212043752
Mozambique,MOZ,2017,0.510665536,0.401544023,0.269577836
Mozambique,MOZ,2017,0.328739478,0.263084697,0.171010949
Namibia,NAM,2017,0.805999484,0.770328354,0.450160644
Namibia,NAM,2017,0.806626754,0.77614959,0.420497347
Paraguay,PRY,2017,0.512244106,0.329226583,0.309488006
Paraguay,PRY,2017,0.460494493,0.292108797,0.267988058
Rwanda,RWA,2017,0.557454647,0.405562169,0.368865748
Rwanda,RWA,2017,0.449605015,0.332122895,0.260144713
Senegal,SEN,2017,0.46724959,0.255529591,0.348856946
Senegal,SEN,2017,0.384496103,0.157375612,0.290533897
Sierra Leone,SLE,2017,0.247719049,0.152713148,0.135757682
Sierra Leone,SLE,2017,0.153589748,0.098009606,0.087259563
South Africa,ZAF,2017,0.683953271,0.666986131,0.194188366
South Africa,ZAF,2017,0.6998981,0.681287202,0.186401766
Tanzania,TZA,2017,0.51553571,0.23054632,0.441140603
Tanzania,TZA,2017,0.42152221,0.189777184,0.331973319
Togo,TGO,2017,0.530494017,0.395595401,0.269747715
Togo,TGO,2017,0.375931544,0.286215287,0.15985379
Turkiye,TUR,2017,0.829945648,0.822715499,0.185378245
Turkiye,TUR,2017,0.542938244,0.531578308,0.143019856
Uganda,UGA,2017,0.660769959,0.389122178,0.586420842
Uganda,UGA,2017,0.527064122,0.271156613,0.429717459
United Arab Emirates,ARE,2017,0.926721594,0.922393992,0.22518691
United Arab Emirates,ARE,2017,0.764167186,0.745748262,0.181945103
"Venezuela, RB",VEN,2017,0.773059434,0.767301141,0.140626791
"Venezuela, RB",VEN,2017,0.700380102,0.700380102,0.081660562
Zambia,ZMB,2017,0.516809247,0.433942179,0.299460591
Zambia,ZMB,2017,0.402788779,0.285691763,0.258230812
Zimbabwe,ZWE,2017,0.592274998,0.334506396,0.511731725
Zimbabwe,ZWE,2017,0.51664926,0.233400166,0.462018599
Argentina,ARG,2021,0.695619457,0.658853273,0.369361219
Argentina,ARG,2021,0.737532007,0.667785464,0.331774729
Armenia,ARM,2021,0.593752986,0.562163781,0.181430467
Armenia,ARM,2021,0.521827202,0.491276006,0.156423316
Bangladesh,BGD,2021,0.628624572,0.453342278,0.383929268
Bangladesh,BGD,2021,0.434566925,0.305758448,0.202786241
Benin,BEN,2021,0.581742451,0.30613293,0.443281869
Benin,BEN,2021,0.397870226,0.174983155,0.296385905
Bolivia,BOL,2021,0.740406786,0.729068711,0.160642492
Bolivia,BOL,2021,0.63289646,0.626007214,0.095784099
Botswana,BWA,2022,0.642897657,0.556376271,0.418373702
Botswana,BWA,2022,0.538606829,0.447719541,0.318938937
Brazil,BRA,2021,0.870474204,0.864401769,0.302943215
Brazil,BRA,2021,0.808668081,0.805359705,0.234518247
Burkina Faso,BFA,2021,0.423501439,0.256993092,0.310600329
Burkina Faso,BFA,2021,0.306802229,0.1701145,0.191035742
Cameroon,CMR,2021,0.541474459,0.2690017,0.462621997
Cameroon,CMR,2021,0.492549796,0.202948237,0.387464139
Chad,TCD,2022,0.248595312,0.19463032,0.118964489
Chad,TCD,2022,0.225617475,0.172835498,0.122583976
Colombia,COL,2021,0.635124352,0.60513652,0.216564103
Colombia,COL,2021,0.562042923,0.517156361,0.218678768
"Congo, Rep.",COG,2021,0.506094293,0.197670325,0.411582475
"Congo, Rep.",COG,2021,0.437919494,0.165342566,0.325445456
Cote d'Ivoire,CIV,2021,0.640095413,0.272896428,0.508939172
Cote d'Ivoire,CIV,2021,0.374442613,0.138214644,0.298418787
El Salvador,SLV,2021,0.447976506,0.409147216,0.120277009
El Salvador,SLV,2021,0.292329768,0.231715435,0.100987335
Eswatini,SWZ,2022,0.623617224,0.423720298,0.521527427
Eswatini,SWZ,2022,0.692155816,0.353603512,0.604038923
Gabon,GAB,2021,0.714725579,0.354648376,0.607466822
Gabon,GAB,2021,0.612955059,0.205050695,0.545660372
Ghana,GHA,2021,0.741799682,0.472949882,0.646228627
Ghana,GHA,2021,0.625809383,0.315067645,0.550019331
Guinea,GIN,2021,0.369123917,0.16754276,0.262698628
Guinea,GIN,2021,0.240050046,0.108041457,0.167771882
India,IND,2021,0.775072324,0.771491388,0.15407206
India,IND,2021,0.775526127,0.774659303,0.051158959
"Iran, Islamic Rep.",IRN,2021,0.948362972,0.948362972,0.165481319
