country,country_code,year,account_pct,bank_account_pct,mobile_account_pct
Cote d'Ivoire,CIV,2017,0.349710841,0.123228698,0.278521584
Gabon,GAB,2017,0.723960616,0.452408832,0.562393261
Gabon,GAB,2017,0.455328132,0.239279588,0.312131348
Ghana,GHA,2017,0.675496149,0.512832549,0.462084532
Ghana,GHA,2017,0.493870599,0.34100063,0.331717636
Guinea,GIN,2017,0.471696624,0.31070519,0.286992904
Guinea,GIN,2017,0.170548818,0.0979504,0.099639099
Haiti,HTI,2017,0.421691851,0.357620202,0.178783915
Haiti,HTI,2017,0.170337345,0.158256382,0.063973697
"Iran, Islamic Rep.",IRN,2017,0.947167397,0.940565425,0.305360868
"Iran, Islamic Rep.",IRN,2017,0.903630139,0.898448366,0.083538736
Kenya,KEN,2017,0.915533746,0.718009375,0.838947092
Kenya,KEN,2017,0.674084939,0.329135788,0.573869932
Lesotho,LSO,2017,0.633708389,0.459060364,0.470640604
Lesotho,LSO,2017,0.370619168,0.273453782,0.183629251
Liberia,LBR,2017,0.586640468,0.370537837,0.332131465
Liberia,LBR,2017,0.254956732,0.148156182,0.152534646
Malawi,MWI,2017,0.552663982,0.392193047,0.384582088
Malawi,MWI,2017,0.253524408,0.165614455,0.136219052
Malaysia,MYS,2017,0.875355066,0.873962846,0.112119901
Malaysia,MYS,2017,0.699901571,0.699901571,0.079942811
Maldives,MDV,2017,0.831617543,0.830100927,0.30752423
Maldives,MDV,2017,0.720899214,0.720899214,0.087294709
Mali,MLI,2017,0.594742202,0.323552789,0.418483495
Mali,MLI,2017,0.283855659,0.140374596,0.192716307
Mongolia,MNG,2017,0.960354002,0.960354002,0.274785843
Mongolia,MNG,2017,0.850011325,0.850011325,0.073798669
Mozambique,MOZ,2017,0.753063663,0.648610741,0.483924412
Mozambique,MOZ,2017,0.346136347,0.262498236,0.164660941
Namibia,NAM,2017,0.851151047,0.823444224,0.493514501
Namibia,NAM,2017,0.734736405,0.691970633,0.334554336
Paraguay,PRY,2017,0.511394016,0.31098994,0.334838769
Paraguay,PRY,2017,0.44362492,0.310307444,0.209713112
Rwanda,RWA,2017,0.698387656,0.522263069,0.58267469
Rwanda,RWA,2017,0.470031938,0.34287659,0.269817725
Senegal,SEN,2017,0.541467252,0.291835973,0.434746473
Senegal,SEN,2017,0.37630263,0.170073423,0.272426119
Sierra Leone,SLE,2017,0.437095964,0.297912893,0.250676546
Sierra Leone,SLE,2017,0.127323905,0.071593929,0.068072676
South Africa,ZAF,2017,0.711638602,0.695623182,0.21743172
South Africa,ZAF,2017,0.639982859,0.61540851,0.121705811
Tanzania,TZA,2017,0.669440419,0.360035609,0.570447513
Tanzania,TZA,2017,0.41020253,0.167058309,0.332851949
Togo,TGO,2017,0.561022381,0.437707832,0.299810261
Togo,TGO,2017,0.383642467,0.27093075,0.168818946
Turkiye,TUR,2017,0.740208157,0.729239731,0.20696256
Turkiye,TUR,2017,0.574380933,0.56849871,0.076136077
Uganda,UGA,2017,0.768773878,0.462233868,0.663382734
Uganda,UGA,2017,0.466462654,0.230845752,0.393148397
United Arab Emirates,ARE,2017,0.88876374,0.880196549,0.218632129
United Arab Emirates,ARE,2017,0.708787531,0.708787531,0.092930766
"Venezuela, RB",VEN,2017,0.782735997,0.779168429,0.123988629
"Venezuela, RB",VEN,2017,0.579375309,0.579375309,0.062912975
Zambia,ZMB,2017,0.60140122,0.486144782,0.405155981
Zambia,ZMB,2017,0.309000325,0.224165792,0.145245431
Zimbabwe,ZWE,2017,0.652258814,0.353059472,0.581047082
Zimbabwe,ZWE,2017,0.379223942,0.158941995,0.319050037
Argentina,ARG,2021,0.796931869,0.740182523,0.454140651
Argentina,ARG,2021,0.570962488,0.524670696,0.164750863
Armenia,ARM,2021,0.567015449,0.539037699,0.177061872
Armenia,ARM,2021,0.445577736,0.387306836,0.08740635
Bangladesh,BGD,2021,0.566269548,0.427771172,0.308600569
Bangladesh,BGD,2021,0.465663545,0.292141627,0.259940506
Benin,BEN,2021,0.636144922,0.359653757,0.503210062
Benin,BEN,2021,0.410090372,0.175903067,0.29764744
Bolivia,BOL,2021,0.754125776,0.741068587,0.176570786
Bolivia,BOL,2021,0.553876723,0.553876723,0.018036167
Botswana,BWA,2022,0.667893291,0.55490009,0.49129401
Botswana,BWA,2022,0.438042523,0.392246383,0.140868077
Brazil,BRA,2021,0.855630236,0.852946896,0.315390454
Brazil,BRA,2021,0.812766273,0.803045741,0.140075399
Burkina Faso,BFA,2021,0.554004983,0.347314657,0.402703885
Burkina Faso,BFA,2021,0.316919841,0.179211213,0.21092634
Cameroon,CMR,2021,0.672119072,0.326625167,0.572252239
Cameroon,CMR,2021,0.371978414,0.149980044,0.28704192
Chad,TCD,2022,0.414029906,0.337389867,0.197026547
Chad,TCD,2022,0.219766941,0.168122008,0.113932952
Colombia,COL,2021,0.646633795,0.60024554,0.268986105
Colombia,COL,2021,0.480776327,0.466462179,0.078489084
"Congo, Rep.",COG,2021,0.577639234,0.197142633,0.471525376
"Congo, Rep.",COG,2021,0.306857645,0.155539601,0.211896407
Cote d'Ivoire,CIV,2021,0.692525882,0.328867565,0.563887049
Cote d'Ivoire,CIV,2021,0.439860781,0.162493894,0.343191129
El Salvador,SLV,2021,0.506719535,0.451306894,0.175528256
El Salvador,SLV,2021,0.279580794,0.230570196,0.07314882
Eswatini,SWZ,2022,0.739987915,0.496001441,0.640969157
Eswatini,SWZ,2022,0.561535127,0.252282325,0.469804943
Gabon,GAB,2021,0.757205969,0.345810785,0.655167839
Gabon,GAB,2021,0.529001465,0.175261449,0.462544235
Ghana,GHA,2021,0.80973724,0.508406737,0.726295705
Ghana,GHA,2021,0.515909001,0.238887552,0.429252804
Guinea,GIN,2021,0.557196967,0.254293044,0.422231985
Guinea,GIN,2021,0.220184606,0.098866714,0.146093799
India,IND,2021,0.813043631,0.807368537,0.25464937
India,IND,2021,0.759045265,0.758421723,0.031705226
"Iran, Islamic Rep.",IRN,2021,0.927250334,0.922642748,0.151577151
"Iran, Islamic Rep.",IRN,2021,0.838635411,0.837147076,0.061959727
Jamaica,JAM,2021,0.828052238,0.828052238,0.14524223
Jamaica,JAM,2021,0.599446186,0.587676117,0.086386311
Jordan,JOR,2021,0.501740707,0.471502802,0.116597456
Jordan,JOR,2021,0.387134642,0.329058451,0.07907733
Kenya,KEN,2021,0.882125525,0.595977672,0.778373655
Kenya,KEN,2021,0.610172452,0.322713818,0.501124448
Kyrgyz Republic,KGZ,2021,0.488758365,0.452339593,0.121266776
Kyrgyz Republic,KGZ,2021,0.289362826,0.227499887,0.084496853
Lesotho,LSO,2022,0.774768027,0.560814802,0.596584275
Lesotho,LSO,2022,0.554878197,0.374429905,0.377166157
Liberia,LBR,2021,0.705904124,0.325199924,0.591159786
Liberia,LBR,2021,0.428471733,0.26722086,0.260196076
Madagascar,MDG,2022,0.453427039,0.252263217,0.350865559
Madagascar,MDG,2022,0.202265734,0.103931467,0.139384963
Malawi,MWI,2021,0.705928808,0.397154121,0.584748854
Malawi,MWI,2021,0.333156999,0.136704602,0.262393732
Malaysia,MYS,2021,0.929416354,0.92673585,0.342031477
Malaysia,MYS,2021,0.71673437,0.71673437,0.033831711
Mali,MLI,2021,0.653295687,0.41124287,0.506031278
Mali,MLI,2021,0.385670824,0.255613702,0.245468484
Mauritania,MRT,2022,0.413579371,0.357160812,0.189717791
Mauritania,MRT,2022,0.174793588,0.152137924,0.074154899
Mauritius,MUS,2021,0.937360584,0.933829602,0.212948802
Mauritius,MUS,2021,0.851820048,0.842495913,0.069056919
Mexico,MEX,2022,0.563097417,0.53519248,0.237022472
Mexico,MEX,2022,0.317912027,0.29205515,0.050684452
Mongolia,MNG,2021,0.99072352,0.986898988,0.660032468
Mongolia,MNG,2021,0.965344671,0.965344671,0.364417138
Mozambique,MOZ,2021,0.843051441,0.676771248,0.667833853
Mozambique,MOZ,2021,0.391147091,0.297221546,0.192021774
Myanmar,MMR,2021,0.67704701,0.562551644,0.423831397
Myanmar,MMR,2021,0.262498363,0.143743502,0.145836368
Namibia,NAM,2021,0.780767597,0.705891825,0.534701589
Namibia,NAM,2021,0.612900805,0.5807606,0.256597898
Paraguay,PRY,2021,0.611869361,0.296931361,0.455442484
Paraguay,PRY,2021,0.436058509,0.229327632,0.250881009
Peru,PER,2021,0.616175675,0.600726498,0.173909959
Peru,PER,2021,0.409253995,0.409253995,0.021136213
Philippines,PHL,2021,0.611750789,0.55131536,0.268915578
Philippines,PHL,2021,0.327689811,0.286265751,0.119612372
Russian Federation,RUS,2021,0.904941181,0.895772285,0.326088452
Russian Federation,RUS,2021,0.822854665,0.802946903,0.36840356
Senegal,SEN,2021,0.706811092,0.326168885,0.644757159
Senegal,SEN,2021,0.51292539,0.26694851,0.386805543
Sierra Leone,SLE,2021,0.445754285,0.235960394,0.274932183
Sierra Leone,SLE,2021,0.207155241,0.086951151,0.146763275
Singapore,SGP,2021,0.989612428,0.985092137,0.36620842
Singapore,SGP,2021,0.924400041,0.924400041,0.061950094
South Africa,ZAF,2021,0.885906562,0.874369697,0.403295825
South Africa,ZAF,2021,0.760165888,0.743009092,0.244885991
Tanzania,TZA,2021,0.734982861,0.4253468,0.656740698
Tanzania,TZA,2021,0.467012915,0.180565721,0.388309233
Thailand,THA,2021,0.973116749,0.964478156,0.70796743
Thailand,THA,2021,0.934699289,0.914437809,0.469167698
Togo,TGO,2021,0.619083852,0.353982196,0.474235248
Togo,TGO,2021,0.422802899,0.186617,0.303394203
Turkiye,TUR,2021,0.817524802,0.81140437,0.242108727
Turkiye,TUR,2021,0.615382693,0.605824394,0.074686571
Uganda,UGA,2021,0.76348336,0.45721368,0.642786506
Uganda,UGA,2021,0.54259324,0.262660345,0.420654259
United Arab Emirates,ARE,2021,0.863672688,0.851041396,0.133504122
United Arab Emirates,ARE,2021,0.759677671,0.759677671,0.090999767
"Venezuela, RB",VEN,2021,0.847679996,0.844480763,0.322368792
"Venezuela, RB",VEN,2021,0.830016051,0.825006686,0.242614346
Viet Nam,VNM,2022,0.606943102,0.60564078,0.183039861
Viet Nam,VNM,2022,0.217664905,0.210090539,0.021293634
Zambia,ZMB,2021,0.671824533,0.381325725,0.581074614
Zambia,ZMB,2021,0.330219727,0.120010213,0.279559746
Zimbabwe,ZWE,2021,0.67673091,0.355436957,0.59442762
Zimbabwe,ZWE,2021,0.47461657,0.194962388,0.369795957
world,WLD,2014,0.616740154,0.608543826,0.020785695
world,WLD,2017,0.693221453,0.678891797,0.044599294
world,WLD,2021,0.73829921,0.714724042,0.104926593
world,WLD,2021,0.762905996,0.737839035,0.123597773
world,WLD,2021,0.71324877,0.69119229,0.085918775
world,WLD,2021,0.770235276,0.74511525,0.129277851
world,WLD,2021,0.690288166,0.669035457,0.06831816
world,WLD,2021,0.768695481,0.74944649,0.093722303
world,WLD,2021,0.629601974,0.590556369,0.144993195
world,WLD,2021,0.635661151,0.613281516,0.084880186
world,WLD,2021,0.753134379,0.717467244,0.170926632
world,WLD,2021,0.825509549,0.801532556,0.143769396
world,WLD,2021,0.63306391,0.609835532,0.056722931
Developing economies,LMY,2014,0.547377867,0.537330459,0.025119968
Developing economies,LMY,2017,0.639663468,0.622127673,0.053484854
Developing economies,LMY,2021,0.690001519,0.66127571,0.127402681
Developing economies,LMY,2021,0.721420894,0.690991192,0.149516124
Developing economies,LMY,2021,0.657804245,0.630824514,0.10474174
Developing economies,LMY,2021,0.725825586,0.695214746,0.15703585
Developing economies,LMY,2021,0.636154656,0.610262222,0.082861305
Developing economies,LMY,2021,0.719984037,0.695948551,0.116542815
Developing economies,LMY,2021,0.593848368,0.550080814,0.162229988
Developing economies,LMY,2021,0.558991533,0.531019398,0.105894437
Developing economies,LMY,2021,0.681762631,0.634395753,0.226039789
Developing economies,LMY,2021,0.766999755,0.733283324,0.201359852
Developing economies,LMY,2021,0.621033137,0.596673129,0.059444818
East Asia & Pacific (excluding high income),EAP,2014,0.688136459,0.686076236,0.00409759
Europe & Central Asia (excluding high income),ECA,2014,0.573789112,0.573445062,0.001571051
Middle East & North Africa (excluding high income),MNA,2014,0.424508791,0.422710692,0.017105702
Sub-Saharan Africa (excluding high income),SSA,2014,0.341808759,0.288852362,0.113834684
East Asia & Pacific (excluding high income),EAP,2017,0.703695935,0.701069579,0.01232804
Europe & Central Asia (excluding high income),ECA,2017,0.655453686,0.653193396,0.033315735
Middle East & North Africa (excluding high income),MNA,2017,0.53042808,0.523510646,0.09161093
Sub-Saharan Africa (excluding high income),SSA,2017,0.424583147,0.328046535,0.205407906
East Asia & Pacific (excluding high income),EAP,2021,0.797010613,0.789460599,0.063435433
Europe & Central Asia (excluding high income),ECA,2021,0.775996414,0.769528616,0.171931867
Middle East & North Africa (excluding high income),MNA,2021,0.454130527,0.443243961,0.054282593
Sub-Saharan Africa (excluding high income),SSA,2021,0.492735586,0.361468719,0.272870258
Sub-Saharan Africa (excluding high income),SSA,2014,0.385609177,0.327333235,0.126450324
Sub-Saharan Africa (excluding high income),SSA,2014,0.29889346,0.251149112,0.101473981
Sub-Saharan Africa (excluding high income),SSA,2017,0.483102191,0.383871293,0.230802646
Sub-Saharan Africa (excluding high income),SSA,2017,0.367369504,0.273467077,0.180579654
Europe & Central Asia (excluding high income),ECA,2021,0.809442601,0.802057833,0.187341638
Europe & Central Asia (excluding high income),ECA,2021,0.746020415,0.740374449,0.158120929
Sub-Saharan Africa (excluding high income),SSA,2021,0.554872149,0.418260095,0.303204097
Sub-Saharan Africa (excluding high income),SSA,2021,0.433038804,0.306907246,0.243727472
Sub-Saharan Africa (excluding high income),SSA,2014,0.415154155,0.358536265,0.137515196
Sub-Saharan Africa (excluding high income),SSA,2014,0.236058725,0.187587301,0.079995774
Sub-Saharan Africa (excluding high income),SSA,2017,0.496640025,0.395372975,0.2430183
Sub-Saharan Africa (excluding high income),SSA,2017,0.318344031,0.228104054,0.150513629
Europe & Central Asia (excluding high income),ECA,2021,0.815411977,0.808835842,0.190364192
Europe & Central Asia (excluding high income),ECA,2021,0.716695807,0.710391003,0.144200486
Sub-Saharan Africa (excluding high income),SSA,2021,0.56476554,0.420160263,0.327899904
Sub-Saharan Africa (excluding high income),SSA,2021,0.384300402,0.273113415,0.190027643
Sub-Saharan Africa (excluding high income),SSA,2014,0.384307617,0.331731895,0.122552839
Sub-Saharan Africa (excluding high income),SSA,2014,0.257974301,0.204266976,0.096637004
Sub-Saharan Africa (excluding high income),SSA,2017,0.452491517,0.36165825,0.20888874
Sub-Saharan Africa (excluding high income),SSA,2017,0.370791151,0.263261627,0.198698772
Europe & Central Asia (excluding high income),ECA,2021,0.788009473,0.782237465,0.155094023
Europe & Central Asia (excluding high income),ECA,2021,0.719149683,0.709389357,0.251609853
Sub-Saharan Africa (excluding high income),SSA,2021,0.52140402,0.393833059,0.277532389
Sub-Saharan Africa (excluding high income),SSA,2021,0.436459195,0.297937229,0.263718454
Sub-Saharan Africa (excluding high income),SSA,2014,0.263780514,0.220669658,0.076696232
Sub-Saharan Africa (excluding high income),SSA,2014,0.396273255,0.336444573,0.139757695
Sub-Saharan Africa (excluding high income),SSA,2017,0.341184992,0.256442322,0.150795894
Sub-Saharan Africa (excluding high income),SSA,2017,0.473796156,0.370299974,0.237634296
Europe & Central Asia (excluding high income),ECA,2021,0.687543021,0.681584761,0.128173922
Europe & Central Asia (excluding high income),ECA,2021,0.852237514,0.845330529,0.209648384
Sub-Saharan Africa (excluding high income),SSA,2021,0.38804728,0.282275832,0.1890768
Sub-Saharan Africa (excluding high income),SSA,2021,0.552160287,0.406421338,0.320434321
Sub-Saharan Africa (excluding high income),SSA,2014,0.513954907,0.46477499,0.156474518
Sub-Saharan Africa (excluding high income),SSA,2014,0.226476404,0.171174443,0.085332115
Sub-Saharan Africa (excluding high income),SSA,2017,0.599210342,0.495371898,0.291746343
Sub-Saharan Africa (excluding high income),SSA,2017,0.305337365,0.212089427,0.147371096
Europe & Central Asia (excluding high income),ECA,2021,0.820015008,0.81413887,0.186379215
Europe & Central Asia (excluding high income),ECA,2021,0.584350206,0.575014338,0.104851517
Sub-Saharan Africa (excluding high income),SSA,2021,0.686090776,0.527513143,0.410318878
Sub-Saharan Africa (excluding high income),SSA,2021,0.353477801,0.241679573,0.173958661
Latin America & Caribbean (excluding high income),LAC,2014,0.515667405,0.513063045,0.017104259
South Asia,SAS,2014,0.46321525,0.453950414,0.026648118
Latin America & Caribbean (excluding high income),LAC,2017,0.543777324,0.534853502,0.051930481
South Asia,SAS,2017,0.694137283,0.682321657,0.041844245
Latin America & Caribbean (excluding high income),LAC,2021,0.671346843,0.650186537,0.219347487
South Asia,SAS,2021,0.679950356,0.659821581,0.115225283
Latin America & Caribbean (excluding high income),LAC,2021,0.717090513,0.698473266,0.248899329
Latin America & Caribbean (excluding high income),LAC,2021,0.626447656,0.602791238,0.190341208
South Asia,SAS,2021,0.699222273,0.673941369,0.166639334
South Asia,SAS,2021,0.659736958,0.645012007,0.061299527
Latin America & Caribbean (excluding high income),LAC,2021,0.724818428,0.705364823,0.262054409
Latin America & Caribbean (excluding high income),LAC,2021,0.590806173,0.567075177,0.155020908
South Asia,SAS,2021,0.682541961,0.66138306,0.153379574
South Asia,SAS,2021,0.676053301,0.65747355,0.05785181
Latin America & Caribbean (excluding high income),LAC,2021,0.686507397,0.671295676,0.204928757
Latin America & Caribbean (excluding high income),LAC,2021,0.619751767,0.578346973,0.268417952
South Asia,SAS,2021,0.718672098,0.699409153,0.111136237
South Asia,SAS,2021,0.580478397,0.5581254,0.125729599
Latin America & Caribbean (excluding high income),LAC,2021,0.575513792,0.555522548,0.123223461
Latin America & Caribbean (excluding high income),LAC,2021,0.726151003,0.704322144,0.274318047
South Asia,SAS,2021,0.635959579,0.61996095,0.078825035
South Asia,SAS,2021,0.736633857,0.711183259,0.162128149
Latin America & Caribbean (excluding high income),LAC,2021,0.72297716,0.700934015,0.271934095
Latin America & Caribbean (excluding high income),LAC,2021,0.563679606,0.543478204,0.098679896
South Asia,SAS,2021,0.72944649,0.696141378,0.244059959
South Asia,SAS,2021,0.654650311,0.641606515,0.045682756
High income,HIC,2014,0.921518292,0.92145561,0.001740884
Low income,LIC,2014,0.190874362,0.151917412,0.068218314
Lower middle income,LMC,2014,0.436380019,0.421044096,0.037093964
Upper middle income,UMC,2014,0.709032055,0.708286059,0.007058976
High income,HIC,2017,0.929588596,0.92940858,0.005384701
Low income,LIC,2017,0.319854273,0.234087282,0.15150621
Lower middle income,LMC,2017,0.600091124,0.577553344,0.068291672
Upper middle income,UMC,2017,0.725660084,0.722751111,0.024231282
High income,HIC,2021,0.958343832,0.958235018,0.002525378
Low income,LIC,2021,0.351821647,0.244577498,0.183073127
Lower middle income,LMC,2021,0.621104484,0.584613977,0.137601047
Upper middle income,UMC,2021,0.825561464,0.818618729,0.106433101
Low income,LIC,2017,0.373263009,0.278422051,0.179029413
Low income,LIC,2017,0.26817816,0.191190769,0.124875882
Low income,LIC,2021,0.406241781,0.286517326,0.208911417
Low income,LIC,2021,0.300216251,0.204806897,0.158571254
Lower middle income,LMC,2021,0.652434241,0.613267632,0.175429906
Lower middle income,LMC,2021,0.589416826,0.555632991,0.099340043
Upper middle income,UMC,2021,0.849153122,0.842441898,0.110546167
Upper middle income,UMC,2021,0.800701316,0.793514623,0.102098882
Low income,LIC,2017,0.382939575,0.288340616,0.182019574
Low income,LIC,2017,0.224898611,0.152425451,0.105577655
Low income,LIC,2021,0.414140246,0.287236023,0.22698473
Low income,LIC,2021,0.258070719,0.180402817,0.117013337
Lower middle income,LMC,2021,0.649582637,0.611415677,0.175759508
Lower middle income,LMC,2021,0.578261703,0.544293265,0.080195125
Upper middle income,UMC,2021,0.865882015,0.859690383,0.123703546
Upper middle income,UMC,2021,0.765026766,0.756956374,0.080504359
Low income,LIC,2017,0.336138888,0.257824002,0.147476506
Low income,LIC,2017,0.291019063,0.192056609,0.158641618
Low income,LIC,2021,0.364035126,0.259370314,0.179380172
Low income,LIC,2021,0.329707044,0.217792565,0.189759854
Lower middle income,LMC,2021,0.652508193,0.620090806,0.128230827
Lower middle income,LMC,2021,0.537360214,0.490007916,0.162588614
Upper middle income,UMC,2021,0.835105915,0.829962572,0.096452781
Upper middle income,UMC,2021,0.781320603,0.76603725,0.15269432
Low income,LIC,2017,0.22289567,0.154528745,0.106789809
Low income,LIC,2017,0.377719052,0.281567722,0.178192905
Low income,LIC,2021,0.241702093,0.170050322,0.108260687
Low income,LIC,2021,0.429949898,0.297453465,0.236151484
Lower middle income,LMC,2021,0.569774532,0.54288358,0.089372394
Lower middle income,LMC,2021,0.671733509,0.625774532,0.185171123
Upper middle income,UMC,2021,0.647185383,0.632750005,0.162136217
Upper middle income,UMC,2021,0.801970057,0.783715423,0.320347711
Low income,LIC,2017,0.471892613,0.336458725,0.267806314
Low income,LIC,2017,0.256549793,0.19099075,0.102554464
Low income,LIC,2021,0.518633046,0.336080579,0.337217624
Low income,LIC,2021,0.27355178,0.201137646,0.111176599
Lower middle income,LMC,2021,0.68564694,0.641232285,0.227707161
Lower middle income,LMC,2021,0.570172577,0.540070961,0.065095036
Upper middle income,UMC,2021,0.87110694,0.862195833,0.162340949
Upper middle income,UMC,2021,0.775988443,0.77122669,0.039098874
